artist,brightness,candidate_id,commons_title,decision,exclusion_code,file_size_bytes,format,grad,height,licence_short,min_hamming_to_pool,min_side,near_white_frac,page_url,path,quantized_colours,query_term,reason,width
"Photograph: Frank C. Müller, Baden-Baden",0.3793514668941498,BA_000569,File:Blister 1 (fcm).jpg,pending_review,,355264,JPEG,0.03773512691259384,1057,CC BY-SA 3.0,16,1057,0.001556396484375,https://commons.wikimedia.org/wiki/File:Blister_1_(fcm).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000569.jpg,1453,pharmaceutical packaging photograph,,1280
"Photograph: Frank C. Müller, Baden-Baden",0.4984349310398102,BA_000570,File:Blister 2 (fcm).jpg,pending_review,,422142,JPEG,0.024054601788520813,1408,CC BY-SA 3.0,18,1280,0.0088958740234375,https://commons.wikimedia.org/wiki/File:Blister_2_(fcm).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000570.jpg,805,pharmaceutical packaging photograph,,1280
"Photograph: Frank C. Müller, Baden-Baden",0.49601683020591736,BA_000571,File:Blister 3 (fcm).jpg,pending_review,,325457,JPEG,0.029228202998638153,1072,CC BY-SA 3.0,12,1072,0.0081634521484375,https://commons.wikimedia.org/wiki/File:Blister_3_(fcm).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000571.jpg,1027,pharmaceutical packaging photograph,,1280
Tarasna0922,0.33433958888053894,BA_000575,File:Blister of tablets.jpg,exclude,A_ACQUISITION_OUT_OF_BAND,578868,JPEG,0.03529053553938866,998,CC BY-SA 4.0,,998,0.0514984130859375,https://commons.wikimedia.org/wiki/File:Blister_of_tablets.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000575.jpg,1126,blister pack tablets,"brightness 0.334 outside the counterfeit support [0.341, 0.714]",1280
Internet Archive Book Images,0.5141834616661072,BA_000598,File:Boston register and business directory (1922) (14580853977).jpg,pending_review,,401968,JPEG,0.0632724016904831,780,No restrictions,16,780,0.0,https://commons.wikimedia.org/wiki/File:Boston_register_and_business_directory_(1922)_(14580853977).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000598.jpg,459,medicine box package,,1280
,0.374096542596817,BA_000604,"File:Bottle of 'Camoquin' tablets, England, 1947-1960 Wellcome L0058545.jpg",pending_review,,190844,JPEG,0.015747960656881332,948,CC BY 4.0,16,948,0.0085296630859375,"https://commons.wikimedia.org/wiki/File:Bottle_of_%27Camoquin%27_tablets,_England,_1947-1960_Wellcome_L0058545.jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000604.jpg,555,medicine bottle label,,1280
,0.6018857955932617,BA_000611,"File:Bottle of Super-D oil capsules, London, England, 1940-1945 Wellcome L0057855.jpg",pending_review,,339697,JPEG,0.018785472959280014,1708,CC BY 4.0,16,1280,0.024200439453125,"https://commons.wikimedia.org/wiki/File:Bottle_of_Super-D_oil_capsules,_London,_England,_1940-1945_Wellcome_L0057855.jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000611.jpg,1421,vitamin A capsules,,1280
,0.4865339994430542,BA_000616,"File:Bottle of quinine hydrochloride tablets, London, England, 19 Wellcome L0058217.jpg",pending_review,,449413,JPEG,0.02246818318963051,1876,CC BY 4.0,18,1280,0.0015106201171875,"https://commons.wikimedia.org/wiki/File:Bottle_of_quinine_hydrochloride_tablets,_London,_England,_19_Wellcome_L0058217.jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000616.jpg,671,quinine sulfate,,1280
,0.5480475425720215,BA_000617,"File:Bottle of tetanus antitoxin, Germany. Full view, graduated g Wellcome L0058962 (cropped).jpg",pending_review,,402022,JPEG,0.02102889120578766,1753,CC BY 4.0,18,1280,0.0,"https://commons.wikimedia.org/wiki/File:Bottle_of_tetanus_antitoxin,_Germany._Full_view,_graduated_g_Wellcome_L0058962_(cropped).jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000617.jpg,780,human normal immunoglobulin,,1280
,0.5229907035827637,BA_000618,"File:Bottle of tetanus antitoxin, Germany. Full view, graduated g Wellcome L0058962.jpg",pending_review,,336277,JPEG,0.015701252967119217,1753,CC BY 4.0,18,1280,0.0,"https://commons.wikimedia.org/wiki/File:Bottle_of_tetanus_antitoxin,_Germany._Full_view,_graduated_g_Wellcome_L0058962.jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000618.jpg,727,human normal immunoglobulin,,1280
,0.5685862898826599,BA_000638,"File:Bottle, medical (AM 1962.96-1).jpg",pending_review,,252286,JPEG,0.01812325045466423,960,CC BY 4.0,12,960,0.0,"https://commons.wikimedia.org/wiki/File:Bottle,_medical_(AM_1962.96-1).jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000638.jpg,331,medicine bottle label,,1280
,0.7072460055351257,BA_000639,"File:Bottle, medical (AM 1962.96-10).jpg",pending_review,,213830,JPEG,0.010775502771139145,1707,CC BY 4.0,18,1280,0.0,"https://commons.wikimedia.org/wiki/File:Bottle,_medical_(AM_1962.96-10).jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000639.jpg,482,medicine bottle label,,1280
,0.630322277545929,BA_000640,"File:Bottle, medical (AM 1962.96-2).jpg",pending_review,,223995,JPEG,0.009382830932736397,1707,CC BY 4.0,16,1280,0.0,"https://commons.wikimedia.org/wiki/File:Bottle,_medical_(AM_1962.96-2).jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000640.jpg,553,medicine bottle label,,1280
,0.612299919128418,BA_000641,"File:Bottle, medical (AM 1962.96-3).jpg",pending_review,,257345,JPEG,0.009510976262390614,1707,CC BY 4.0,16,1280,0.0,"https://commons.wikimedia.org/wiki/File:Bottle,_medical_(AM_1962.96-3).jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000641.jpg,858,medicine bottle label,,1280
,0.6001484394073486,BA_000642,"File:Bottle, medical (AM 1962.96-4).jpg",pending_review,,233794,JPEG,0.0074496399611234665,1707,CC BY 4.0,14,1280,0.0,"https://commons.wikimedia.org/wiki/File:Bottle,_medical_(AM_1962.96-4).jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000642.jpg,656,medicine bottle label,,1280
,0.6031932830810547,BA_000643,"File:Bottle, medical (AM 1962.96-5).jpg",exclude,A_NEAR_DUPLICATE_WITHIN,281401,JPEG,0.009062611497938633,1707,CC BY 4.0,16,1280,0.0,"https://commons.wikimedia.org/wiki/File:Bottle,_medical_(AM_1962.96-5).jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000643.jpg,616,medicine bottle label,near-duplicate of BA_000640,1280
,0.5009395480155945,BA_000644,"File:Bottle, medical (AM 1962.96-6).jpg",pending_review,,342090,JPEG,0.02111472561955452,1707,CC BY 4.0,16,1280,0.0,"https://commons.wikimedia.org/wiki/File:Bottle,_medical_(AM_1962.96-6).jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000644.jpg,698,medicine bottle label,,1280
,0.5094532370567322,BA_000645,"File:Bottle, medical (AM 1962.96-7).jpg",pending_review,,354915,JPEG,0.021796295419335365,1707,CC BY 4.0,18,1280,0.0,"https://commons.wikimedia.org/wiki/File:Bottle,_medical_(AM_1962.96-7).jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000645.jpg,1153,medicine bottle label,,1280
,0.5349405407905579,BA_000646,"File:Bottle, medical (AM 1962.96-8).jpg",pending_review,,119996,JPEG,0.00836131814867258,960,CC BY 4.0,16,960,0.0,"https://commons.wikimedia.org/wiki/File:Bottle,_medical_(AM_1962.96-8).jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000646.jpg,741,medicine bottle label,,1280
,0.7010385394096375,BA_000647,"File:Bottle, medical (AM 1962.96-9).jpg",pending_review,,162574,JPEG,0.01476193219423294,960,CC BY 4.0,16,960,0.0,"https://commons.wikimedia.org/wiki/File:Bottle,_medical_(AM_1962.96-9).jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000647.jpg,535,medicine bottle label,,1280
Unknown authorUnknown author,0.42464479804039,BA_000651,"File:Bottle, medicine (AM 604099-1).jpg",pending_review,,436565,JPEG,0.016816608607769012,1707,CC BY 4.0,16,1280,0.0,"https://commons.wikimedia.org/wiki/File:Bottle,_medicine_(AM_604099-1).jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000651.jpg,1140,medicine bottle label,,1280
Unknown authorUnknown author,0.39613208174705505,BA_000652,"File:Bottle, medicine (AM 604099-2).jpg",exclude,A_NEAR_DUPLICATE_WITHIN,430385,JPEG,0.016452055424451828,1707,CC BY 4.0,14,1280,0.0,"https://commons.wikimedia.org/wiki/File:Bottle,_medicine_(AM_604099-2).jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000652.jpg,1021,medicine bottle label,near-duplicate of BA_000651,1280
Unknown authorUnknown author,0.37532714009284973,BA_000653,"File:Bottle, medicine (AM 604099-3).jpg",pending_review,,400364,JPEG,0.014625554904341698,1707,CC BY 4.0,16,1280,0.0,"https://commons.wikimedia.org/wiki/File:Bottle,_medicine_(AM_604099-3).jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000653.jpg,1012,medicine bottle label,,1280
Furius,0.4285590648651123,BA_000666,"File:Boundary stone (horos) of Athena in Ag. Dionysios at Palechora, Aigina - IGIV(2)794 = IGI3 1488 (bottom).jpg",pending_review,,297789,JPEG,0.021801330149173737,853,CC0,20,853,0.0,"https://commons.wikimedia.org/wiki/File:Boundary_stone_(horos)_of_Athena_in_Ag._Dionysios_at_Palechora,_Aigina_-_IGIV(2)794_%3D_IGI3_1488_(bottom).jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_000666.jpg,452,human normal immunoglobulin,,1280
